datetime,Open,High,Low,Close,Volume,close-pct,close-diff,close-trend,hour_of_day,day_of_week,news-count,avg-sent,max-sent,min-sent,neg-news-count,pos-news-count,sent-count-balance,sent-count-balance-sign,sent-avg-sign,bullishness-index
2018-01-16 18:00:00+00:00,177.319,177.568,177.007,177.058,20.082,-0.0014043438781322637,-0.24899999999999523,-1,18,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-16 19:00:00+00:00,177.057,177.228,176.127,176.438,50.4418,-0.003501677416439808,-0.6200000000000045,-1,19,1,2,-0.005060154999999997,0.08147767,-0.09159798,1.0,1.0,0.0,0.0,-1,0.0
2018-01-16 20:00:00+00:00,176.447,176.939,176.183,176.183,44.3738,-0.001445266892619479,-0.25499999999999545,-1,20,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-17 14:00:00+00:00,176.097,176.188,175.047,175.618,12.8997,-0.003206892833020225,-0.5649999999999977,-1,14,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-17 15:00:00+00:00,175.617,176.048,175.198,175.658,39.0386,0.0002277670853785274,0.03999999999999204,1,15,2,2,0.08509679,0.25239885,-0.08220527,1.0,1.0,0.0,0.0,1,0.0
2018-01-17 16:00:00+00:00,175.657,175.898,175.398,175.557,27.0241,-0.0005749809288503327,-0.10099999999999909,-1,16,2,1,0.10806281,0.10806281,0.10806281,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-17 17:00:00+00:00,175.558,175.978,175.427,175.947,21.8129,0.0022215007091714867,0.3900000000000148,1,17,2,1,0.2430624,0.2430624,0.2430624,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-17 18:00:00+00:00,175.937,177.488,175.648,176.698,39.1463,0.004268330804162668,0.7510000000000048,1,18,2,8,0.131087452125,0.30953828,-0.15909143,1.0,7.0,6.0,1.0,1,1.3862943611198906
2018-01-17 19:00:00+00:00,176.708,178.552,176.617,178.458,21.2336,0.00996049757212858,1.759999999999991,1,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-17 20:00:00+00:00,178.467,179.238,178.428,179.017,19.2242,0.0031323896939334794,0.5589999999999975,1,20,2,1,0.24491411,0.24491411,0.24491411,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-18 14:00:00+00:00,179.308,179.992,178.718,179.699,6.2483,0.0038096940514029676,0.6820000000000164,1,14,3,1,0.28076118,0.28076118,0.28076118,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-18 15:00:00+00:00,179.699,179.808,178.237,179.117,10.422,-0.0032387492417877972,-0.582000000000022,-1,15,3,1,0.24460699,0.24460699,0.24460699,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-18 16:00:00+00:00,179.117,179.718,178.938,179.278,10.1865,0.0008988538218035469,0.16100000000000136,1,16,3,1,0.012428463,0.012428463,0.012428463,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-18 17:00:00+00:00,179.277,179.759,179.101,179.708,6.8825,0.002398509577304475,0.4300000000000068,1,17,3,3,0.04611072099999999,0.12956995,-0.031428877,1.0,2.0,1.0,1.0,1,0.4054651081081644
2018-01-18 18:00:00+00:00,179.727,180.011,179.407,179.908,5.9979,0.0011129165090033588,0.19999999999998863,1,18,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-18 19:00:00+00:00,179.908,180.088,179.717,179.958,8.07,0.00027791982568881046,0.05000000000001137,1,19,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-18 20:00:00+00:00,179.958,179.958,179.007,179.258,8.8601,-0.0038897965080740837,-0.6999999999999886,-1,20,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-19 14:00:00+00:00,178.548,179.548,178.37,178.748,5.4487,-0.002845061308281993,-0.5100000000000193,-1,14,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-19 15:00:00+00:00,178.748,178.748,177.567,177.831,20.825,-0.00513012733009599,-0.9170000000000016,-1,15,4,2,0.24860165,0.28616324,0.21104006,0.0,2.0,2.0,1.0,1,1.0986122886681098
2018-01-19 16:00:00+00:00,177.827,178.612,177.407,178.027,7.4547,0.0011021700378448518,0.19599999999999795,1,16,4,1,0.0563103,0.0563103,0.0563103,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-19 17:00:00+00:00,178.028,178.628,178.007,178.428,4.5681,0.002252467322372498,0.40100000000001046,1,17,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-19 18:00:00+00:00,178.427,178.68,178.297,178.328,4.8894,-0.0005604501535633188,-0.09999999999999432,-1,18,4,1,0.049220722,0.049220722,0.049220722,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-19 19:00:00+00:00,178.327,178.562,178.258,178.438,6.5034,0.0006168408774840373,0.10999999999998522,1,19,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-19 20:00:00+00:00,178.438,178.588,177.957,178.448,7.2751,5.6041874488821364e-05,0.010000000000019327,1,20,4,2,0.11883993,0.17890376,0.0587761,0.0,2.0,2.0,1.0,1,1.0986122886681098
2018-01-22 14:00:00+00:00,177.257,177.768,176.667,177.368,4.8432,-0.006052183269075639,-1.0800000000000125,-1,14,0,2,-0.06729513499999999,0.17928037,-0.31387064,1.0,1.0,0.0,0.0,-1,0.0
2018-01-22 15:00:00+00:00,177.357,177.418,176.877,177.001,8.09,-0.0020691443777907104,-0.3669999999999902,-1,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-22 16:00:00+00:00,176.999,177.23,176.827,177.131,6.0851,0.0007344591273494849,0.12999999999999545,1,16,0,1,0.23543634,0.23543634,0.23543634,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-22 17:00:00+00:00,177.129,177.471,177.09,177.328,5.2904,0.0011121712179120724,0.19700000000000273,1,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-22 18:00:00+00:00,177.328,177.661,177.317,177.438,4.0374,0.0006203194081024765,0.10999999999998522,1,18,0,1,0.26955044,0.26955044,0.26955044,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-22 19:00:00+00:00,177.438,177.483,176.809,176.998,4.031,-0.002479739401931913,-0.4399999999999977,-1,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-22 20:00:00+00:00,176.997,177.091,176.692,176.863,5.536,-0.0007627204827173051,-0.1349999999999909,-1,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-23 14:00:00+00:00,177.287,178.517,176.827,177.968,5.3347,0.006247773700547743,1.1049999999999898,1,14,1,1,0.11869761,0.11869761,0.11869761,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-23 15:00:00+00:00,177.967,178.748,177.749,178.588,10.3398,0.0034837723635710027,0.6200000000000045,1,15,1,1,0.1401566,0.1401566,0.1401566,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-23 16:00:00+00:00,178.588,179.008,178.467,178.487,8.521,-0.0005655475171904012,-0.10099999999999909,-1,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-23 17:00:00+00:00,178.498,178.971,178.459,178.788,6.6054,0.0016863973286571632,0.30100000000001614,1,17,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-23 18:00:00+00:00,178.791,179.368,178.72,179.319,5.6537,0.00296999798644193,0.5309999999999775,1,18,1,1,0.10611243,0.10611243,0.10611243,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-23 19:00:00+00:00,179.319,179.428,177.027,177.037,14.7179,-0.012725924190966853,-2.2819999999999823,-1,19,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-23 20:00:00+00:00,177.051,177.737,176.817,176.977,44.2251,-0.00033891220479331796,-0.060000000000002274,-1,20,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-24 14:00:00+00:00,177.167,177.218,174.797,175.707,31.3945,-0.007176073727094501,-1.2700000000000102,-1,14,2,1,0.067134514,0.067134514,0.067134514,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-24 15:00:00+00:00,175.717,175.858,174.872,174.908,44.6336,-0.004547343019913885,-0.7990000000000066,-1,15,2,2,-0.30769163,-0.13270396,-0.4826793,2.0,0.0,-2.0,-1.0,-1,-1.0986122886681098
2018-01-24 16:00:00+00:00,174.907,175.39,174.567,174.968,88.3157,0.00034303748256236943,0.060000000000002274,1,16,2,1,-0.06263841,-0.06263841,-0.06263841,1.0,0.0,-1.0,-1.0,-1,-0.6931471805599453
2018-01-24 17:00:00+00:00,174.978,175.322,174.331,174.359,79.8299,-0.003480636459238129,-0.6089999999999804,-1,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-24 18:00:00+00:00,174.358,174.597,173.197,174.178,84.7208,-0.0010380880826341699,-0.1810000000000116,-1,18,2,1,0.09990697,0.09990697,0.09990697,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-24 19:00:00+00:00,174.189,174.738,173.858,174.329,50.0222,0.0008669292333132184,0.15100000000001046,1,19,2,1,0.24157919,0.24157919,0.24157919,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-24 20:00:00+00:00,174.329,174.463,173.801,174.203,68.6335,-0.0007227713117152756,-0.12600000000000477,-1,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-25 14:00:00+00:00,174.348,174.937,172.45,173.03,26.6566,-0.006733523532889807,-1.1730000000000018,-1,14,3,1,-0.34694675,-0.34694675,-0.34694675,1.0,0.0,-1.0,-1.0,-1,-0.6931471805599453
2018-01-25 15:00:00+00:00,173.03,173.39,172.252,173.058,86.7899,0.00016182164942479815,0.027999999999991587,1,15,3,1,-0.4133296,-0.4133296,-0.4133296,1.0,0.0,-1.0,-1.0,-1,-0.6931471805599453
2018-01-25 16:00:00+00:00,173.057,173.567,172.967,173.511,8.7143,0.0026176195264016044,0.45300000000000296,1,16,3,1,0.066858314,0.066858314,0.066858314,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-25 17:00:00+00:00,173.518,173.688,172.637,172.637,8.4894,-0.0050371446190731195,-0.8739999999999952,-1,17,3,1,0.056324504,0.056324504,0.056324504,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-25 18:00:00+00:00,172.638,172.779,172.147,172.328,20.8199,-0.0017898828177042025,-0.3089999999999975,-1,18,3,1,0.18537362,0.18537362,0.18537362,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-25 19:00:00+00:00,172.337,172.338,170.767,171.202,9.8731,-0.006534051343948799,-1.1260000000000048,-1,19,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-25 20:00:00+00:00,171.208,171.292,170.527,171.117,9.9161,-0.0004964895269915504,-0.08500000000000796,-1,20,3,1,-0.045997843,-0.045997843,-0.045997843,1.0,0.0,-1.0,-1.0,-1,-0.6931471805599453
2018-01-26 14:00:00+00:00,171.947,171.967,170.777,171.511,4.3241,0.0023025181600893063,0.39400000000000546,1,14,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-26 15:00:00+00:00,171.508,171.55,170.293,171.288,7.7958,-0.0013002081499144946,-0.22299999999998477,-1,15,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-26 16:00:00+00:00,171.287,171.329,170.707,171.087,8.1522,-0.0011734622390361382,-0.20100000000002183,-1,16,4,1,-0.005407918,-0.005407918,-0.005407918,1.0,0.0,-1.0,-1.0,-1,-0.6931471805599453
2018-01-26 17:00:00+00:00,171.088,171.098,170.217,170.241,6.4384,-0.004944852618842921,-0.8459999999999752,-1,17,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-26 18:00:00+00:00,170.247,171.13,170.057,171.078,6.8526,0.004916559465698578,0.8369999999999891,1,18,4,1,0.2981192,0.2981192,0.2981192,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-26 19:00:00+00:00,171.078,171.539,170.798,171.048,7.4648,-0.00017535860835404815,-0.030000000000001137,-1,19,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-01-26 20:00:00+00:00,171.057,171.488,170.857,171.437,9.2717,0.00227421542491002,0.38900000000001,1,20,4,1,0.1096481,0.1096481,0.1096481,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-29 14:00:00+00:00,169.878,169.977,167.238,168.657,5.4544,-0.016215869386421833,-2.780000000000001,-1,14,0,3,0.15756778999999999,0.5300382,-0.41176033,1.0,2.0,1.0,1.0,1,0.4054651081081644
2018-01-29 15:00:00+00:00,168.657,168.711,167.067,168.317,9.1958,-0.002015925813930064,-0.3400000000000034,-1,15,0,1,0.18915243,0.18915243,0.18915243,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-01-29 16:00:00+00:00,168.287,169.228,167.918,169.188,8.3156,0.005174759531122675,0.8709999999999809,1,16,0,1,0.054535743,0.054535743,0.054535743,0.0,1.0,1.0,1.0,1,0.6931471805599453
